01. Ano,02. Nome País (Europa),03. Nome Região (Portugal),04. Âmbito Geográfico,05. Filtro 1,06. Filtro 2,07. Filtro 3,08. Escala ,09. Símbolo,10. Valor
1999,,Ansião,Município,,,, por 1000 pessoas,,8.8
1999,,Arcos de Valdevez,Município,,,, por 1000 pessoas,,8.5
1999,,Arganil,Município,,,, por 1000 pessoas,,7.1
1999,,Armamar,Município,,,, por 1000 pessoas,,9.0
1999,,Arouca,Município,,,, por 1000 pessoas,,12.3
1999,,Arraiolos,Município,,,, por 1000 pessoas,,8.9
1999,,Arronches,Município,,,, por 1000 pessoas,,6.1
1999,,Arruda dos Vinhos,Município,,,, por 1000 pessoas,,10.6
1999,,Aveiro,Município,,,, por 1000 pessoas,,11.8
1999,,Avis,Município,,,, por 1000 pessoas,,5.7
1999,,Azambuja,Município,,,, por 1000 pessoas,,9.4
1999,,Baião,Município,,,, por 1000 pessoas,,12.1
1999,,Barcelos,Município,,,, por 1000 pessoas,,13.4
1999,,Barrancos,Município,,,, por 1000 pessoas,,8.3
1999,,Barreiro,Município,,,, por 1000 pessoas,,9.6
1999,,Batalha,Município,,,, por 1000 pessoas,,9.6
1999,,Beja,Município,,,, por 1000 pessoas,,10.3
1999,,Belmonte,Município,,,, por 1000 pessoas,,9.9
1999,,Benavente,Município,,,, por 1000 pessoas,,9.4
1999,,Bombarral,Município,,,, por 1000 pessoas,,8.8
1999,,Borba,Município,,,, por 1000 pessoas,,7.7
1999,,Boticas,Município,,,, por 1000 pessoas,,6.5
1999,,Braga,Município,,,, por 1000 pessoas,,14.0
1999,,Bragança,Município,,,, por 1000 pessoas,,9.3
1999,,Cabeceiras de Basto,Município,,,, por 1000 pessoas,,12.3
1999,,Cadaval,Município,,,, por 1000 pessoas,,7.9
1999,,Caldas da Rainha,Município,,,, por 1000 pessoas,,11.9
1999,,Calheta [R.A.A.],Município,,,, por 1000 pessoas,,9.2
1999,,Calheta [R.A.M.],Município,,,, por 1000 pessoas,,10.5
1999,,Câmara de Lobos,Município,,,, por 1000 pessoas,,17.5
1999,,Caminha,Município,,,, por 1000 pessoas,,8.5
1999,,Campo Maior,Município,,,, por 1000 pessoas,,11.1
1999,,Cantanhede,Município,,,, por 1000 pessoas,,8.7
1999,,Carrazeda de Ansiães,Município,,,, por 1000 pessoas,,6.9
1999,,Carregal do Sal,Município,,,, por 1000 pessoas,,9.6
1999,,Cartaxo,Município,,,, por 1000 pessoas,,8.4
1999,,Cascais,Município,,,, por 1000 pessoas,,12.8
1999,,Castanheira de Pêra,Município,,,, por 1000 pessoas,,7.3
1999,,Castelo Branco,Município,,,, por 1000 pessoas,,9.5
1999,,Castelo de Paiva,Município,,,, por 1000 pessoas,,14.0
1999,,Castelo de Vide,Município,,,, por 1000 pessoas,,6.9
1999,,Castro Daire,Município,,,, por 1000 pessoas,,9.9
1999,,Castro Marim,Município,,,, por 1000 pessoas,,6.7
1999,,Castro Verde,Município,,,, por 1000 pessoas,,5.9
1999,,Celorico da Beira,Município,,,, por 1000 pessoas,,8.8
1999,,Celorico de Basto,Município,,,, por 1000 pessoas,,13.2
1999,,Chamusca,Município,,,, por 1000 pessoas,,7.9
1999,,Chaves,Município,,,, por 1000 pessoas,,8.7
1999,,Cinfães,Município,,,, por 1000 pessoas,,10.7
1999,,Coimbra,Município,,,, por 1000 pessoas,,9.9
1999,,Condeixa-a-Nova,Município,,,, por 1000 pessoas,,10.1
1999,,Constância,Município,,,, por 1000 pessoas,,10.2
1999,,Coruche,Município,,,, por 1000 pessoas,,8.1
1999,,Corvo,Município,,,, por 1000 pessoas,,9.5
1999,,Covilhã,Município,,,, por 1000 pessoas,,8.8
1999,,Crato,Município,,,, por 1000 pessoas,,7.6
1999,,Cuba,Município,,,, por 1000 pessoas,,7.1
1999,,Elvas,Município,,,, por 1000 pessoas,,12.8
1999,,Entroncamento,Município,,,, por 1000 pessoas,,12.6
1999,,Espinho,Município,,,, por 1000 pessoas,,11.7
1999,,Esposende,Município,,,, por 1000 pessoas,,13.9
1999,,Estarreja,Município,,,, por 1000 pessoas,,9.9
1999,,Estremoz,Município,,,, por 1000 pessoas,,8.0
1999,,Évora,Município,,,, por 1000 pessoas,,10.3
1999,,Fafe,Município,,,, por 1000 pessoas,,12.1
1999,,Faro,Município,,,, por 1000 pessoas,,11.3
1999,,Felgueiras,Município,,,, por 1000 pessoas,,15.7
1999,,Ferreira do Alentejo,Município,,,, por 1000 pessoas,,8.2
1999,,Ferreira do Zêzere,Município,,,, por 1000 pessoas,,7.4
1999,,Figueira da Foz,Município,,,, por 1000 pessoas,,9.7
1999,,Figueira de Castelo Rodrigo,Município,,,, por 1000 pessoas,,5.4
1999,,Figueiró dos Vinhos,Município,,,, por 1000 pessoas,,6.8
1999,,Fornos de Algodres,Município,,,, por 1000 pessoas,,7.7
1999,,Freixo de Espada à Cinta,Município,,,, por 1000 pessoas,,6.3
1999,,Fronteira,Município,,,, por 1000 pessoas,,7.2
1999,,Funchal,Município,,,, por 1000 pessoas,,13.1
1999,,Fundão,Município,,,, por 1000 pessoas,,8.1
1999,,Gavião,Município,,,, por 1000 pessoas,,5.5
1999,,Góis,Município,,,, por 1000 pessoas,,6.9
1999,,Golegã,Município,,,, por 1000 pessoas,,11.5
1999,,Gondomar,Município,,,, por 1000 pessoas,,12.0
1999,,Gouveia,Município,,,, por 1000 pessoas,,7.9
1999,,Grândola,Município,,,, por 1000 pessoas,,9.6
1999,,Guarda,Município,,,, por 1000 pessoas,,9.5
1999,,Guimarães,Município,,,, por 1000 pessoas,,13.1
1999,,Horta,Município,,,, por 1000 pessoas,,11.4
1999,,Idanha-a-Nova,Município,,,, por 1000 pessoas,,5.4
1999,,Ílhavo,Município,,,, por 1000 pessoas,,11.7
1999,,Lagoa,Município,,,, por 1000 pessoas,,10.7
1999,,Lagoa [R.A.A.],Município,,,, por 1000 pessoas,,16.9
1999,,Lagos,Município,,,, por 1000 pessoas,,11.7
1999,,Lajes das Flores,Município,,,, por 1000 pessoas,,11.8
1999,,Lajes do Pico,Município,,,, por 1000 pessoas,,9.8
1999,,Lamego,Município,,,, por 1000 pessoas,,11.0
1999,,Leiria,Município,,,, por 1000 pessoas,,12.3
1999,,Lisboa,Município,,,, por 1000 pessoas,,10.1
1999,,Loulé,Município,,,, por 1000 pessoas,,11.5
1999,,Loures,Município,,,, por 1000 pessoas,,11.5
1999,,Lourinhã,Município,,,, por 1000 pessoas,,11.4
1999,,Lousã,Município,,,, por 1000 pessoas,,11.3
1999,,Lousada,Município,,,, por 1000 pessoas,,16.1
1999,,Mação,Município,,,, por 1000 pessoas,,6.9
1999,,Macedo de Cavaleiros,Município,,,, por 1000 pessoas,,8.4
1999,,Machico,Município,,,, por 1000 pessoas,,13.4
1999,,Madalena,Município,,,, por 1000 pessoas,,8.7
1999,,Mafra,Município,,,, por 1000 pessoas,,11.1
1999,,Maia,Município,,,, por 1000 pessoas,,13.4
1999,,Mangualde,Município,,,, por 1000 pessoas,,10.8
1999,,Manteigas,Município,,,, por 1000 pessoas,,10.6
1999,,Marco de Canaveses,Município,,,, por 1000 pessoas,,14.6
1999,,Marinha Grande,Município,,,, por 1000 pessoas,,11.2
1999,,Marvão,Município,,,, por 1000 pessoas,,4.9
1999,,Matosinhos,Município,,,, por 1000 pessoas,,11.5
1999,,Mealhada,Município,,,, por 1000 pessoas,,10.0
1999,,Mêda,Município,,,, por 1000 pessoas,,6.8
1999,,Melgaço,Município,,,, por 1000 pessoas,,6.5
1999,,Mértola,Município,,,, por 1000 pessoas,,5.4
1999,,Mesão Frio,Município,,,, por 1000 pessoas,,12.2
1999,,Mira,Município,,,, por 1000 pessoas,,9.4
1999,,Miranda do Corvo,Município,,,, por 1000 pessoas,,9.8
1999,,Miranda do Douro,Município,,,, por 1000 pessoas,,6.4
1999,,Mirandela,Município,,,, por 1000 pessoas,,8.6
1999,,Mogadouro,Município,,,, por 1000 pessoas,,7.6
1999,,Moimenta da Beira,Município,,,, por 1000 pessoas,,10.8
1999,,Moita,Município,,,, por 1000 pessoas,,12.6
1999,,Monção,Município,,,, por 1000 pessoas,,6.2
1999,,Monchique,Município,,,, por 1000 pessoas,,6.6
1999,,Mondim de Basto,Município,,,, por 1000 pessoas,,12.9
1999,,Monforte,Município,,,, por 1000 pessoas,,9.0
1999,,Montalegre,Município,,,, por 1000 pessoas,,6.9
1999,,Montemor-o-Novo,Município,,,, por 1000 pessoas,,8.1
1999,,Montemor-o-Velho,Município,,,, por 1000 pessoas,,9.0
1999,,Montijo,Município,,,, por 1000 pessoas,,11.9
1999,,Mora,Município,,,, por 1000 pessoas,,6.4
1999,,Mortágua,Município,,,, por 1000 pessoas,,8.5
1999,,Moura,Município,,,, por 1000 pessoas,,10.5
1999,,Mourão,Município,,,, por 1000 pessoas,,10.9
1999,,Murça,Município,,,, por 1000 pessoas,,9.0
1999,,Murtosa,Município,,,, por 1000 pessoas,,11.3
1999,,Nazaré,Município,,,, por 1000 pessoas,,9.8
1999,,Nelas,Município,,,, por 1000 pessoas,,9.9
1999,,Nisa,Município,,,, por 1000 pessoas,,6.6
1999,,Nordeste,Município,,,, por 1000 pessoas,,10.7
1999,,Óbidos,Município,,,, por 1000 pessoas,,9.0
1999,,Odemira,Município,,,, por 1000 pessoas,,8.0
1999,,Odivelas,Município,,,, por 1000 pessoas,,11.1
1999,,Oeiras,Município,,,, por 1000 pessoas,,10.9
1999,,Oleiros,Município,,,, por 1000 pessoas,,5.0
1999,,Olhão,Município,,,, por 1000 pessoas,,10.8
1999,,Oliveira de Azeméis,Município,,,, por 1000 pessoas,,10.9
1999,,Oliveira de Frades,Município,,,, por 1000 pessoas,,11.2
1999,,Oliveira do Bairro,Município,,,, por 1000 pessoas,,12.0
1999,,Oliveira do Hospital,Município,,,, por 1000 pessoas,,11.8
1999,,Ourém,Município,,,, por 1000 pessoas,,11.3
1999,,Ourique,Município,,,, por 1000 pessoas,,5.7
1999,,Ovar,Município,,,, por 1000 pessoas,,12.9
1999,,Paços de Ferreira,Município,,,, por 1000 pessoas,,15.9
1999,,Palmela,Município,,,, por 1000 pessoas,,12.1
1999,,Pampilhosa da Serra,Município,,,, por 1000 pessoas,,5.8
1999,,Paredes,Município,,,, por 1000 pessoas,,15.2
1999,,Paredes de Coura,Município,,,, por 1000 pessoas,,7.2
1999,,Pedrógão Grande,Município,,,, por 1000 pessoas,,5.9
1999,,Penacova,Município,,,, por 1000 pessoas,,8.3
1999,,Penafiel,Município,,,, por 1000 pessoas,,14.4
1999,,Penalva do Castelo,Município,,,, por 1000 pessoas,,8.9
1999,,Penamacor,Município,,,, por 1000 pessoas,,5.1
1999,,Penedono,Município,,,, por 1000 pessoas,,7.8
1999,,Penela,Município,,,, por 1000 pessoas,,6.5
1999,,Peniche,Município,,,, por 1000 pessoas,,11.3
1999,,Peso da Régua,Município,,,, por 1000 pessoas,,9.1
1999,,Pinhel,Município,,,, por 1000 pessoas,,6.8
1999,,Pombal,Município,,,, por 1000 pessoas,,10.9
1999,,Ponta Delgada,Município,,,, por 1000 pessoas,,15.4
1999,,Ponta do Sol,Município,,,, por 1000 pessoas,,12.9
1999,,Ponte da Barca,Município,,,, por 1000 pessoas,,9.9
1999,,Ponte de Lima,Município,,,, por 1000 pessoas,,11.5
1999,,Ponte de Sor,Município,,,, por 1000 pessoas,,8.8
1999,,Portalegre,Município,,,, por 1000 pessoas,,9.5
1999,,Portel,Município,,,, por 1000 pessoas,,8.7
1999,,Portimão,Município,,,, por 1000 pessoas,,12.6
1999,,Porto,Município,,,, por 1000 pessoas,,10.4
1999,,Porto de Mós,Município,,,, por 1000 pessoas,,11.0
1999,,Porto Moniz,Município,,,, por 1000 pessoas,,10.9
1999,,Porto Santo,Município,,,, por 1000 pessoas,,13.7
1999,,Póvoa de Lanhoso,Município,,,, por 1000 pessoas,,12.8
1999,,Póvoa de Varzim,Município,,,, por 1000 pessoas,,14.5
1999,,Povoação,Município,,,, por 1000 pessoas,,12.4
1999,,Proença-a-Nova,Município,,,, por 1000 pessoas,,6.2
1999,,Redondo,Município,,,, por 1000 pessoas,,8.3
1999,,Reguengos de Monsaraz,Município,,,, por 1000 pessoas,,9.7
1999,,Resende,Município,,,, por 1000 pessoas,,10.7
1999,,Ribeira Brava,Município,,,, por 1000 pessoas,,14.0
1999,,Ribeira de Pena,Município,,,, por 1000 pessoas,,8.8
1999,,Ribeira Grande,Município,,,, por 1000 pessoas,,18.1
1999,,Rio Maior,Município,,,, por 1000 pessoas,,9.8
1999,,Sabrosa,Município,,,, por 1000 pessoas,,9.2
1999,,Sabugal,Município,,,, por 1000 pessoas,,5.6
1999,,Salvaterra de Magos,Município,,,, por 1000 pessoas,,10.5
1999,,Santa Comba Dão,Município,,,, por 1000 pessoas,,8.0
1999,,Santa Cruz,Município,,,, por 1000 pessoas,,12.9
1999,,Santa Cruz da Graciosa,Município,,,, por 1000 pessoas,,9.3
1999,,Santa Cruz das Flores,Município,,,, por 1000 pessoas,,11.9
1999,,Santa Maria da Feira,Município,,,, por 1000 pessoas,,12.0
1999,,Santa Marta de Penaguião,Município,,,, por 1000 pessoas,,9.9
1999,,Santana,Município,,,, por 1000 pessoas,,8.4
1999,,Santarém,Município,,,, por 1000 pessoas,,10.7
1999,,Santiago do Cacém,Município,,,, por 1000 pessoas,,7.4
1999,,Santo Tirso,Município,,,, por 1000 pessoas,,11.5
1999,,São Brás de Alportel,Município,,,, por 1000 pessoas,,8.7
1999,,São João da Madeira,Município,,,, por 1000 pessoas,,12.4
1999,,São João da Pesqueira,Município,,,, por 1000 pessoas,,10.3
1999,,São Pedro do Sul,Município,,,, por 1000 pessoas,,10.2
1999,,São Roque do Pico,Município,,,, por 1000 pessoas,,6.8
1999,,São Vicente,Município,,,, por 1000 pessoas,,11.0
1999,,Sardoal,Município,,,, por 1000 pessoas,,8.2
1999,,Sátão,Município,,,, por 1000 pessoas,,11.7
1999,,Seia,Município,,,, por 1000 pessoas,,7.9
1999,,Seixal,Município,,,, por 1000 pessoas,,12.7
1999,,Sernancelhe,Município,,,, por 1000 pessoas,,9.6
1999,,Serpa,Município,,,, por 1000 pessoas,,7.9
1999,,Sertã,Município,,,, por 1000 pessoas,,7.9
1999,,Sesimbra,Município,,,, por 1000 pessoas,,12.0
1999,,Setúbal,Município,,,, por 1000 pessoas,,11.9
1999,,Sever do Vouga,Município,,,, por 1000 pessoas,,9.3
1999,,Silves,Município,,,, por 1000 pessoas,,8.0
1999,,Sines,Município,,,, por 1000 pessoas,,11.1
1999,,Sintra,Município,,,, por 1000 pessoas,,15.7
1999,,Sobral de Monte Agraço,Município,,,, por 1000 pessoas,,10.6
1999,,Soure,Município,,,, por 1000 pessoas,,8.1
1999,,Sousel,Município,,,, por 1000 pessoas,,8.2
1999,,Tábua,Município,,,, por 1000 pessoas,,9.8
1999,,Tabuaço,Município,,,, por 1000 pessoas,,8.7
1999,,Tarouca,Município,,,, por 1000 pessoas,,12.9
1999,,Tavira,Município,,,, por 1000 pessoas,,8.8
1999,,Terras de Bouro,Município,,,, por 1000 pessoas,,8.9
1999,,Tomar,Município,,,, por 1000 pessoas,,10.0
1999,,Tondela,Município,,,, por 1000 pessoas,,9.1
1999,,Torre de Moncorvo,Município,,,, por 1000 pessoas,,6.3
1999,,Torres Novas,Município,,,, por 1000 pessoas,,9.3
1999,,Torres Vedras,Município,,,, por 1000 pessoas,,10.8
1999,,Trancoso,Município,,,, por 1000 pessoas,,6.9
1999,,Trofa,Município,,,, por 1000 pessoas,,12.3
1999,,Vagos,Município,,,, por 1000 pessoas,,10.8
1999,,Vale de Cambra,Município,,,, por 1000 pessoas,,9.5
1999,,Valença,Município,,,, por 1000 pessoas,,8.7
1999,,Valongo,Município,,,, por 1000 pessoas,,12.0
1999,,Valpaços,Município,,,, por 1000 pessoas,,7.1
1999,,Velas,Município,,,, por 1000 pessoas,,13.6
1999,,Vendas Novas,Município,,,, por 1000 pessoas,,8.9
1999,,Viana do Alentejo,Município,,,, por 1000 pessoas,,9.1
1999,,Viana do Castelo,Município,,,, por 1000 pessoas,,10.7
1999,,Vidigueira,Município,,,, por 1000 pessoas,,9.4
1999,,Vieira do Minho,Município,,,, por 1000 pessoas,,10.8
1999,,Vila da Praia da Vitória,Município,,,, por 1000 pessoas,,11.6
1999,,Vila de Rei,Município,,,, por 1000 pessoas,,5.6
1999,,Vila do Bispo,Município,,,, por 1000 pessoas,,4.9
1999,,Vila do Conde,Município,,,, por 1000 pessoas,,12.6
1999,,Vila do Porto,Município,,,, por 1000 pessoas,,12.5
1999,,Vila Flor,Município,,,, por 1000 pessoas,,6.9
1999,,Vila Franca de Xira,Município,,,, por 1000 pessoas,,12.7
1999,,Vila Franca do Campo,Município,,,, por 1000 pessoas,,17.0
1999,,Vila Nova da Barquinha,Município,,,, por 1000 pessoas,,8.6
1999,,Vila Nova de Cerveira,Município,,,, por 1000 pessoas,,10.2
1999,,Vila Nova de Famalicão,Município,,,, por 1000 pessoas,,12.7
1999,,Vila Nova de Foz Côa,Município,,,, por 1000 pessoas,,5.5
1999,,Vila Nova de Gaia,Município,,,, por 1000 pessoas,,12.5
1999,,Vila Nova de Paiva,Município,,,, por 1000 pessoas,,7.9
1999,,Vila Nova de Poiares,Município,,,, por 1000 pessoas,,12.0
1999,,Vila Pouca de Aguiar,Município,,,, por 1000 pessoas,,9.1
1999,,Vila Real,Município,,,, por 1000 pessoas,,10.6
1999,,Vila Real de Santo António,Município,,,, por 1000 pessoas,,10.8
1999,,Vila Velha de Ródão,Município,,,, por 1000 pessoas,,2.6
1999,,Vila Verde,Município,,,, por 1000 pessoas,,13.7
1999,,Vila Viçosa,Município,,,, por 1000 pessoas,,8.9
1999,,Vimioso,Município,,,, por 1000 pessoas,,5.2
1999,,Vinhais,Município,,,, por 1000 pessoas,,6.1
1999,,Viseu,Município,,,, por 1000 pessoas,,12.8
1999,,Vizela,Município,,,, por 1000 pessoas,,14.0
1999,,Vouzela,Município,,,, por 1000 pessoas,,10.3
2000,,Abrantes,Município,,,, por 1000 pessoas,,9.4
2000,,Águeda,Município,,,, por 1000 pessoas,,11.4
2000,,Aguiar da Beira,Município,,,, por 1000 pessoas,,8.0
2000,,Alandroal,Município,,,, por 1000 pessoas,,6.4
2000,,Albergaria-a-Velha,Município,,,, por 1000 pessoas,,11.8
2000,,Albufeira,Município,,,, por 1000 pessoas,,13.6
2000,,Alcácer do Sal,Município,,,, por 1000 pessoas,,8.2
2000,,Alcanena,Município,,,, por 1000 pessoas,,9.0
2000,,Alcobaça,Município,,,, por 1000 pessoas,,11.8
2000,,Alcochete,Município,,,, por 1000 pessoas,,12.1
2000,,Alcoutim,Município,,,, por 1000 pessoas,,5.0
2000,,Alenquer,Município,,,, por 1000 pessoas,,12.0
2000,,Alfândega da Fé,Município,,,, por 1000 pessoas,,5.7
2000,,Alijó,Município,,,, por 1000 pessoas,,7.9
2000,,Aljezur,Município,,,, por 1000 pessoas,,7.9
2000,,Aljustrel,Município,,,, por 1000 pessoas,,8.9
2000,,Almada,Município,,,, por 1000 pessoas,,12.7
2000,,Almeida,Município,,,, por 1000 pessoas,,6.5
2000,,Almeirim,Município,,,, por 1000 pessoas,,12.0
2000,,Almodôvar,Município,,,, por 1000 pessoas,,4.9
2000,,Alpiarça,Município,,,, por 1000 pessoas,,9.8
2000,,Alter do Chão,Município,,,, por 1000 pessoas,,7.6
2000,,Alvaiázere,Município,,,, por 1000 pessoas,,7.3
2000,,Alvito,Município,,,, por 1000 pessoas,,11.5
2000,,Amadora,Município,,,, por 1000 pessoas,,12.6
2000,,Amarante,Município,,,, por 1000 pessoas,,13.3
2000,,Amares,Município,,,, por 1000 pessoas,,12.1
2000,,Anadia,Município,,,, por 1000 pessoas,,10.3
2000,,Angra do Heroísmo,Município,,,, por 1000 pessoas,,12.2
2000,,Ansião,Município,,,, por 1000 pessoas,,9.1
2000,,Arcos de Valdevez,Município,,,, por 1000 pessoas,,8.5
2000,,Arganil,Município,,,, por 1000 pessoas,,8.1
2000,,Armamar,Município,,,, por 1000 pessoas,,9.1
2000,,Arouca,Município,,,, por 1000 pessoas,,11.5
2000,,Arraiolos,Município,,,, por 1000 pessoas,,8.7
2000,,Arronches,Município,,,, por 1000 pessoas,,8.2
2000,,Arruda dos Vinhos,Município,,,, por 1000 pessoas,,11.4
2000,,Aveiro,Município,,,, por 1000 pessoas,,11.9
2000,,Avis,Município,,,, por 1000 pessoas,,6.1
2000,,Azambuja,Município,,,, por 1000 pessoas,,10.8
2000,,Baião,Município,,,, por 1000 pessoas,,11.8
2000,,Barcelos,Município,,,, por 1000 pessoas,,13.8
2000,,Barrancos,Município,,,, por 1000 pessoas,,6.7
2000,,Barreiro,Município,,,, por 1000 pessoas,,10.4
2000,,Batalha,Município,,,, por 1000 pessoas,,10.1
2000,,Beja,Município,,,, por 1000 pessoas,,10.9
2000,,Belmonte,Município,,,, por 1000 pessoas,,7.5
2000,,Benavente,Município,,,, por 1000 pessoas,,13.1
2000,,Bombarral,Município,,,, por 1000 pessoas,,9.2
2000,,Borba,Município,,,, por 1000 pessoas,,8.1
2000,,Boticas,Município,,,, por 1000 pessoas,,6.2
2000,,Braga,Município,,,, por 1000 pessoas,,13.9
2000,,Bragança,Município,,,, por 1000 pessoas,,9.5
2000,,Cabeceiras de Basto,Município,,,, por 1000 pessoas,,11.9
2000,,Cadaval,Município,,,, por 1000 pessoas,,8.4
2000,,Caldas da Rainha,Município,,,, por 1000 pessoas,,12.0
2000,,Calheta [R.A.A.],Município,,,, por 1000 pessoas,,7.7
2000,,Calheta [R.A.M.],Município,,,, por 1000 pessoas,,9.7
2000,,Câmara de Lobos,Município,,,, por 1000 pessoas,,18.0
2000,,Caminha,Município,,,, por 1000 pessoas,,8.6
2000,,Campo Maior,Município,,,, por 1000 pessoas,,9.7
2000,,Cantanhede,Município,,,, por 1000 pessoas,,8.9
2000,,Carrazeda de Ansiães,Município,,,, por 1000 pessoas,,7.3
2000,,Carregal do Sal,Município,,,, por 1000 pessoas,,9.7
2000,,Cartaxo,Município,,,, por 1000 pessoas,,9.4
2000,,Cascais,Município,,,, por 1000 pessoas,,13.1
2000,,Castanheira de Pêra,Município,,,, por 1000 pessoas,,5.3
2000,,Castelo Branco,Município,,,, por 1000 pessoas,,8.8
2000,,Castelo de Paiva,Município,,,, por 1000 pessoas,,14.0
2000,,Castelo de Vide,Município,,,, por 1000 pessoas,,6.9
2000,,Castro Daire,Município,,,, por 1000 pessoas,,8.3
2000,,Castro Marim,Município,,,, por 1000 pessoas,,7.4
2000,,Castro Verde,Município,,,, por 1000 pessoas,,8.6
2000,,Celorico da Beira,Município,,,, por 1000 pessoas,,8.4
2000,,Celorico de Basto,Município,,,, por 1000 pessoas,,10.2
2000,,Chamusca,Município,,,, por 1000 pessoas,,8.0
2000,,Chaves,Município,,,, por 1000 pessoas,,8.5
2000,,Cinfães,Município,,,, por 1000 pessoas,,10.9
2000,,Coimbra,Município,,,, por 1000 pessoas,,9.8
2000,,Condeixa-a-Nova,Município,,,, por 1000 pessoas,,12.7
2000,,Constância,Município,,,, por 1000 pessoas,,10.5
2000,,Coruche,Município,,,, por 1000 pessoas,,8.4
2000,,Corvo,Município,,,, por 1000 pessoas,,11.8
2000,,Covilhã,Município,,,, por 1000 pessoas,,9.2
2000,,Crato,Município,,,, por 1000 pessoas,,4.1
2000,,Cuba,Município,,,, por 1000 pessoas,,8.0
2000,,Elvas,Município,,,, por 1000 pessoas,,11.8
2000,,Entroncamento,Município,,,, por 1000 pessoas,,13.4
2000,,Espinho,Município,,,, por 1000 pessoas,,12.2
2000,,Esposende,Município,,,, por 1000 pessoas,,14.3
2000,,Estarreja,Município,,,, por 1000 pessoas,,10.3
2000,,Estremoz,Município,,,, por 1000 pessoas,,8.6
2000,,Évora,Município,,,, por 1000 pessoas,,10.5
2000,,Fafe,Município,,,, por 1000 pessoas,,12.6
2000,,Faro,Município,,,, por 1000 pessoas,,12.2
2000,,Felgueiras,Município,,,, por 1000 pessoas,,14.8
2000,,Ferreira do Alentejo,Município,,,, por 1000 pessoas,,8.6
2000,,Ferreira do Zêzere,Município,,,, por 1000 pessoas,,8.7
2000,,Figueira da Foz,Município,,,, por 1000 pessoas,,10.0
2000,,Figueira de Castelo Rodrigo,Município,,,, por 1000 pessoas,,6.8
2000,,Figueiró dos Vinhos,Município,,,, por 1000 pessoas,,8.7
2000,,Fornos de Algodres,Município,,,, por 1000 pessoas,,9.7
2000,,Freixo de Espada à Cinta,Município,,,, por 1000 pessoas,,5.5
2000,,Fronteira,Município,,,, por 1000 pessoas,,9.9
2000,,Funchal,Município,,,, por 1000 pessoas,,12.7
